Generation,Best Fitness,Mean Fitness,Std Dev,Transport Cost,Total y_m
9672,96459.6351533868,237447.28719002212,9269.701304384673,95229.6351533868,123
9673,96459.6351533868,236866.08545878457,9038.19833975269,95229.6351533868,123
9674,96459.6351533868,236570.05977508688,11176.867443036772,95229.6351533868,123
9675,96459.6351533868,236691.44279581646,9537.49655897062,95229.6351533868,123
9676,96459.6351533868,236364.38003111194,12908.608061326244,95229.6351533868,123
9677,96459.6351533868,236940.25100175093,9371.258632465988,95229.6351533868,123
9678,96459.6351533868,236781.25900455762,11141.968176969061,95229.6351533868,123
9679,96459.6351533868,237041.3731294358,9250.993464232268,95229.6351533868,123
9680,96459.6351533868,237330.3416940481,9438.483575729517,95229.6351533868,123
9681,96459.6351533868,236755.46309119178,8989.676065503274,95229.6351533868,123
9682,96459.6351533868,237555.61205990697,9633.514290154624,95229.6351533868,123
9683,96459.6351533868,236555.16131955505,9393.567614758374,95229.6351533868,123
9684,96459.6351533868,236227.18140094497,11226.82283799295,95229.6351533868,123
9685,96459.6351533868,236234.29317762237,11173.173589080758,95229.6351533868,123
9686,96459.6351533868,235833.39095951576,14218.486587459687,95229.6351533868,123
9687,96459.6351533868,236550.86315272618,13046.607955306543,95229.6351533868,123
9688,96459.6351533868,237146.91192982456,9150.160741992357,95229.6351533868,123
9689,96459.6351533868,237266.9970234103,9329.06990252424,95229.6351533868,123
9690,96459.6351533868,236537.87156220805,11164.151730662637,95229.6351533868,123
9691,96459.6351533868,236232.71898771875,10979.011690084013,95229.6351533868,123
9692,96459.6351533868,235797.1535324223,12784.118272075782,95229.6351533868,123
9693,96459.6351533868,236725.01264613657,9448.820106303023,95229.6351533868,123
9694,96459.6351533868,236744.39153089208,9364.416820549477,95229.6351533868,123
9695,96459.6351533868,237019.59973899642,11363.936196172675,95229.6351533868,123
9696,96459.6351533868,236855.4787031908,10994.168682929458,95229.6351533868,123
9697,96459.6351533868,236389.86509796113,12737.623974184042,95229.6351533868,123
9698,96459.6351533868,237107.85282545083,14259.832360390898,95229.6351533868,123
9699,96459.6351533868,237147.710805172,11064.594519463097,95229.6351533868,123
9700,96459.6351533868,237347.49681382725,10894.098783759904,95229.6351533868,123
9701,96459.6351533868,236807.02568737586,9034.508149874036,95229.6351533868,123
9702,96459.6351533868,236329.68925282697,12850.617730328291,95229.6351533868,123
9703,96459.6351533868,236562.54722286903,14275.042297387057,95229.6351533868,123
9704,96459.6351533868,236493.12134774632,13945.356934127127,95229.6351533868,123
9705,96459.6351533868,235797.22232972883,15126.031155812703,95229.6351533868,123
9706,96459.6351533868,236751.02776765625,12378.336712447428,95229.6351533868,123
9707,96459.6351533868,236419.57681378222,13985.826465996879,95229.6351533868,123
9708,96459.6351533868,235421.497977657,17102.219359742652,95229.6351533868,123
9709,96459.6351533868,236197.2351164497,12347.445114102788,95229.6351533868,123
9710,96459.6351533868,236668.138998942,10882.029252242704,95229.6351533868,123
9711,96459.6351533868,236464.36252692048,12751.113040674578,95229.6351533868,123
9712,96459.6351533868,235741.24440447456,14337.089743561124,95229.6351533868,123
9713,96459.6351533868,236384.5644009716,11424.669321101257,95229.6351533868,123
9714,96459.6351533868,237171.19954180188,11377.26602041339,95229.6351533868,123
9715,96459.6351533868,236010.06376603132,12668.128330237376,95229.6351533868,123
9716,96459.6351533868,237000.51981356012,11204.096587028693,95229.6351533868,123
9717,96459.6351533868,236545.30236854294,11003.293471212712,95229.6351533868,123
9718,96459.6351533868,236908.64890186067,9424.975599343747,95229.6351533868,123
9719,96459.6351533868,236256.52546849,11361.838704837995,95229.6351533868,123
9720,96459.6351533868,237267.76143380514,9453.072408641987,95229.6351533868,123
9721,96459.6351533868,236878.82807992626,9479.747675957613,95229.6351533868,123
9722,96459.6351533868,236788.53576291303,9247.8156488886,95229.6351533868,123
9723,96459.6351533868,237235.4940429088,9583.318745390894,95229.6351533868,123
9724,96459.6351533868,236924.60006391825,11272.452490073076,95229.6351533868,123
9725,96459.6351533868,236212.9223607645,14287.783436373316,95229.6351533868,123
9726,96459.6351533868,237978.9398439709,9462.464010811678,95229.6351533868,123
9727,96459.6351533868,236694.82424066312,11115.407263004417,95229.6351533868,123
9728,96459.6351533868,236238.2274425765,12908.546738887753,95229.6351533868,123
9729,96459.6351533868,237534.74814737006,9369.04684383781,95229.6351533868,123
9730,96459.6351533868,237169.74925527157,8917.523340919093,95229.6351533868,123
9731,96459.6351533868,237017.91252925945,9338.850895348081,95229.6351533868,123
9732,96459.6351533868,236940.89670025904,9427.613741548956,95229.6351533868,123
9733,96459.6351533868,237064.41533962672,9114.993749495043,95229.6351533868,123
9734,96459.6351533868,236651.1946171235,11355.845764465299,95229.6351533868,123
9735,96459.6351533868,237120.01500053395,11202.050507007036,95229.6351533868,123
9736,96459.6351533868,236483.5747610947,11372.925762888684,95229.6351533868,123
9737,96459.6351533868,235758.00229925584,14173.434920756357,95229.6351533868,123
9738,96459.6351533868,236398.91803341312,14503.644656417704,95229.6351533868,123
9739,96459.6351533868,236640.59265271653,11501.508754716202,95229.6351533868,123
9740,96459.6351533868,237068.81051719745,11324.712845545579,95229.6351533868,123
9741,96459.6351533868,237290.3658470471,9229.988776833568,95229.6351533868,123
9742,96459.6351533868,237455.14365913707,9454.305561921019,95229.6351533868,123
9743,96459.6351533868,236957.7377330294,9175.781561650892,95229.6351533868,123
9744,96459.6351533868,236442.91932134575,11354.412343332648,95229.6351533868,123
9745,96459.6351533868,237277.31010878232,9392.676060922257,95229.6351533868,123
9746,96459.6351533868,236782.11719915387,9412.925398214562,95229.6351533868,123
9747,96459.6351533868,236305.16617338284,11371.40349841938,95229.6351533868,123
9748,96459.6351533868,236324.81900865174,11044.456598711697,95229.6351533868,123
9749,96459.6351533868,236570.6180718603,12889.720207232995,95229.6351533868,123
9750,96459.6351533868,236950.8814691377,13024.048275561983,95229.6351533868,123
9751,96459.6351533868,237151.49828201914,9307.529152452773,95229.6351533868,123
9752,96459.6351533868,237272.9447266106,9313.246742258269,95229.6351533868,123
9753,96459.6351533868,237024.73901575574,9133.094924191935,95229.6351533868,123
9754,96459.6351533868,237427.94091536078,9333.727085535724,95229.6351533868,123
9755,96459.6351533868,236833.09295870428,11063.53588742201,95229.6351533868,123
9756,96459.6351533868,236956.0361881944,11329.354882232908,95229.6351533868,123
9757,96459.6351533868,236828.56916271622,12698.292808751303,95229.6351533868,123
9758,96459.6351533868,236379.45333398538,14298.45827391177,95229.6351533868,123
9759,96459.6351533868,236904.9571883915,14226.102737355726,95229.6351533868,123
9760,96459.6351533868,236827.06324886286,12554.593852513502,95229.6351533868,123
9761,96459.6351533868,236974.1059289434,12795.594819661013,95229.6351533868,123
9762,96459.6351533868,237258.86752979705,9495.45943242823,95229.6351533868,123
9763,96459.6351533868,236685.82622050066,11067.578890867477,95229.6351533868,123
9764,96459.6351533868,236950.23262225138,9379.080484502261,95229.6351533868,123
9765,96459.6351533868,236772.15805364508,11234.958860001556,95229.6351533868,123
9766,96459.6351533868,237006.7003609373,11502.67123230705,95229.6351533868,123
9767,96459.6351533868,237086.31661364483,9115.240678118334,95229.6351533868,123
9768,96459.6351533868,237068.12038965677,9445.188075039481,95229.6351533868,123
9769,96459.6351533868,236463.22483352886,12468.922363345735,95229.6351533868,123
9770,96459.6351533868,237029.7221608545,9282.645812932766,95229.6351533868,123
9771,96459.6351533868,237429.71866147884,11443.186709843114,95229.6351533868,123
9772,96459.6351533868,236624.52728053927,9508.774570666286,95229.6351533868,123
9773,96459.6351533868,236713.0430261653,11470.000021960615,95229.6351533868,123
9774,96459.6351533868,236494.06894613846,11489.744901846347,95229.6351533868,123
9775,96459.6351533868,236515.92980032877,9704.736416275295,95229.6351533868,123
9776,96459.6351533868,237257.42837058872,9653.561735381136,95229.6351533868,123
9777,96459.6351533868,236572.69572585876,12748.84227842155,95229.6351533868,123
9778,96459.6351533868,237048.88121135367,9281.61670222717,95229.6351533868,123
9779,96459.6351533868,236683.5573325363,9377.697607216242,95229.6351533868,123
9780,96459.6351533868,237158.09528879082,9292.193906418703,95229.6351533868,123
9781,96459.6351533868,236799.2428923378,9392.498587837266,95229.6351533868,123
9782,96459.6351533868,237145.05651576765,9564.739336779578,95229.6351533868,123
9783,96459.6351533868,236183.05149286563,11353.213842436904,95229.6351533868,123
9784,96459.6351533868,236411.4351368452,14358.59721374545,95229.6351533868,123
9785,96459.6351533868,236268.25779953,14235.853738863932,95229.6351533868,123
9786,96459.6351533868,236640.12128485084,11214.346594309725,95229.6351533868,123
9787,96459.6351533868,236147.2858158491,9298.44292172725,95229.6351533868,123
9788,96459.6351533868,236439.43266893845,9316.482146118115,95229.6351533868,123
9789,96459.6351533868,237218.53845301323,9414.482285825716,95229.6351533868,123
9790,96459.6351533868,237349.42201987284,9517.948825633144,95229.6351533868,123
9791,96459.6351533868,236668.4875370826,11306.004864190712,95229.6351533868,123
9792,96459.6351533868,236110.35850547516,11298.695721224942,95229.6351533868,123
9793,96459.6351533868,236937.512902371,9748.067979556698,95229.6351533868,123
9794,96459.6351533868,237148.01928781427,9576.409701616916,95229.6351533868,123
9795,96459.6351533868,236927.79012935818,11091.355060069562,95229.6351533868,123
9796,96459.6351533868,237065.327388707,9356.412409144239,95229.6351533868,123
9797,96459.6351533868,236627.17816879935,11142.190366524072,95229.6351533868,123
9798,96459.6351533868,236240.3515199912,14158.642637066003,95229.6351533868,123
9799,96459.6351533868,235542.80104180722,17745.077234793378,95229.6351533868,123
9800,96459.6351533868,234342.49043626728,19668.412225021475,95229.6351533868,123
9801,96459.6351533868,235985.13092410058,15549.399590292174,95229.6351533868,123
9802,96459.6351533868,235883.12353883803,15568.711201260194,95229.6351533868,123
9803,96459.6351533868,237059.8915299957,13094.32365329769,95229.6351533868,123
9804,96459.6351533868,236344.17732934598,14313.646737231777,95229.6351533868,123
9805,96459.6351533868,236606.0463107124,12768.526188191963,95229.6351533868,123
9806,96459.6351533868,235987.83742399883,11069.213900166607,95229.6351533868,123
9807,96459.6351533868,236374.42248520761,9720.537128539709,95229.6351533868,123
9808,96459.6351533868,236463.02758862413,9657.472281634753,95229.6351533868,123
9809,96459.6351533868,236299.871551313,9120.034955777961,95229.6351533868,123
9810,96459.6351533868,236293.78286999356,9713.441266753054,95229.6351533868,123
9811,96459.6351533868,236665.48553258853,9534.741199510781,95229.6351533868,123
9812,96459.6351533868,236828.67402166722,9257.12694645459,95229.6351533868,123
9813,96459.6351533868,236812.7481992768,9514.078470680915,95229.6351533868,123
9814,96459.6351533868,236689.70858972167,9525.15193286462,95229.6351533868,123
9815,96459.6351533868,236627.67965181734,9582.322248441136,95229.6351533868,123
9816,96459.6351533868,236979.99562673527,9497.81678784344,95229.6351533868,123
9817,96459.6351533868,236296.4577262819,14155.238876508938,95229.6351533868,123
9818,96459.6351533868,236626.88618828345,12847.909096872814,95229.6351533868,123
9819,96459.6351533868,236377.08153033996,10981.575527367382,95229.6351533868,123
9820,96459.6351533868,236553.26329850924,12742.557669341852,95229.6351533868,123
9821,96459.6351533868,235996.97155289084,12669.44594623087,95229.6351533868,123
9822,96459.6351533868,236715.66858383024,9429.313110914985,95229.6351533868,123
9823,96459.6351533868,237231.8472670329,9391.863606208693,95229.6351533868,123
9824,96459.6351533868,236746.16009807805,11251.69097430025,95229.6351533868,123
9825,96459.6351533868,236694.149061188,11265.599054119852,95229.6351533868,123
9826,96459.6351533868,237234.3370347879,11040.145056882073,95229.6351533868,123
9827,96459.6351533868,237112.61189935368,9310.692457904848,95229.6351533868,123
9828,96459.6351533868,236973.39984508784,11390.705079563675,95229.6351533868,123
9829,96459.6351533868,236601.25872556318,9196.187327318608,95229.6351533868,123
9830,96459.6351533868,236259.03923048126,9379.137738608186,95229.6351533868,123
9831,96459.6351533868,236626.946438084,9456.324294581183,95229.6351533868,123
9832,96459.6351533868,236877.08532672332,9688.803903681892,95229.6351533868,123
9833,96459.6351533868,236646.82487308123,11099.39403141581,95229.6351533868,123
9834,96459.6351533868,236605.22764131695,10780.325068371594,95229.6351533868,123
9835,96459.6351533868,237423.5433610135,9276.967864308263,95229.6351533868,123
9836,96459.6351533868,236778.445468049,11338.119479125706,95229.6351533868,123
9837,96459.6351533868,236723.6486219558,9384.744097157212,95229.6351533868,123
9838,96459.6351533868,236849.61009707712,9257.115993873116,95229.6351533868,123
9839,96459.6351533868,235814.26931846977,14283.039383820284,95229.6351533868,123
